,target,clean_text_hard,clean_text_light,tweet_len,urls,hashtags,emojis,mentions
2345,1,ukrainian health official says people killed swine flu health,Ukrainian health official says 25 people killed by swine flu,60,[],['#health'],[],[]
2346,1,promoting good governance ukrainian fellow uk johnsmithtrust taras berezovets calls depriving mariupol residents right vote,Promoting good governance? Ukrainian fellow at UK @JohnSmithTrust Taras Berezovets calls for depriving Mariupol residents of right to vote.,139,[],[],[],['@JohnSmithTrust']
2347,1,like good spiders jar fight ukrainian politicians zug ehxqz qam,"There ain't nothing like a good ""spiders-in-a-jar"" fight between Ukrainian politicians",86,"['https://t.co/zuG03ehxqz', 'https://t.co/a33QaM50ie']",[],[],[]
2348,1,monica crowley lost white house job plagiarism registers lobbyist pro putin ukrainian oligarch vlnurzfpm ivmggm,"Monica Crowley, who lost White House job over plagiarism, registers as lobbyist for pro-Putin Ukrainian oligarch.",113,"['https://t.co/VlnURzfPm5', 'https://t.co/ivmgGM5A5p']",[],[],[]
2349,1,ukrainian police detain migrants way europe fqlwld keu hlr hk,Ukrainian police detain  on their way to Europe,47,"['https://t.co/m5FqLWLD4Q', 'https://t.co/keU4hlr9HK']",['#migrants'],[],[]
2350,1,good ukrainian friends asked donald trump yesterday word question hpcodfewlz,"One of my good Ukrainian friends asked me about Donald Trump yesterday. Her one-word question: ""Why?""",101,['https://t.co/hPCoDfEwLZ'],[],[],[]
2351,1,sovereignty sacred le pen ukrainian georgian appease moscow qmns,Sovereignty is sacred to Le Pen--unless you're Ukrainian or Georgian. Then you have to appease Moscow,101,['https://t.co/QmNS0j435i'],[],[],[]
2352,1,cnn chris cuomo okay ukrainian govt meddles elections hillary benefit tnangqphff,"CNN s Chris Cuomo: It s Okay if Ukrainian Govt Meddles in Our Elections, For Hillary's benefit",94,['https://t.co/tnAngQphFF'],[],[],[]
2353,1,cnn chris cuomo okay ukrainian govt meddles elections hilary benefit lkzwuzv,"CNN s Chris Cuomo: It s Okay if Ukrainian Govt Meddles in Our Elections, For Hilary's benefit",93,['https://t.co/4LkZWuZv7r'],[],[],[]
2354,1,cnn chris cuomo okay ukrainian govt meddles elections hillary benefit mnncrwcs,"CNN s Chris Cuomo: It s Okay if Ukrainian Govt Meddles in Our Elections, For Hillary's benefit",94,['https://t.co/MnncRwCs6c'],[],[],[]
2355,1,ukrainians admit trying help hillary defeat realdonaldtrump furiously pedaling gvz dlqx,The Ukrainians ADMIT trying to help Hillary defeat @realDonaldTrump &amp; are now furiously back pedaling,105,['https://t.co/gVZ7O0Dlqx'],[],[],['@realDonaldTrump']
2356,1,senjohnmccain openly supported ukrainian neo nazis pfzjf ejhh,. @SenJohnMcCain You openly supported Ukrainian Neo-Nazis.,58,['https://t.co/pFZJF4eJHh'],[],[],['@SenJohnMcCain']
2357,1,ukrainian embassy canberra australia close vivarium end outdated experiments conducted xaohgg tva change,"Ukrainian Embassy in Canberra, Australia: Close all vivarium and end outdated experiments conducted o. via @Change",114,['https://t.co/XAoHGg5tvA'],[],[],['@Change']
2358,1,sadly pretty level ukrainian journalism passed western media outright patent lies vhcnyepjui,"This is sadly pretty much the level of Ukrainian journalism, enthusiastically passed along by western media. Outright, patent lies.",131,['https://t.co/VhcnyEPJUi'],[],[],[]
2359,1,ukrainian soldier posts selfie severed hand claiming separatist western backed ukrainian forces borisjohnson jbnaijbdmr,A Ukrainian soldier posts a selfie with a severed hand claiming it's from a 'separatist'. Western-backed Ukrainian forces. @BorisJohnson,136,['https://t.co/JBNaIJBdmr'],[],[],['@BorisJohnson']
2360,1,russian aligned ukrainian party wired manafort offshore acct disguising payment computers xa ysqps,"A Russian-aligned Ukrainian party wired $750k to Manafort thru offshore acct, disguising it as payment for computers",116,['https://t.co/XA3ySqps2q'],[],[],[]
2361,1,ukrainian software developer warns cyber threat lurking notpetya attack pljnhnsc ctl hihenkhjke,Ukrainian software developer warns of cyber threat lurking after NotPetya attack,80,"['https://t.co/pLjNhNSC7T', 'https://t.co/hiHeNkhJke']","['#p2', '#ctl']",[],[]
2362,1,manor college grows deep ukrainian catholic roots lnr kawfx jlgk,Manor College grows from deep Ukrainian Catholic roots,54,"['https://t.co/I0r24G3lnr', 'https://t.co/kaWfx3jLGK']",[],[],[]
2363,1,ukrainian posed teen faces sex assault charge lf uo hw pbsyax,Ukrainian who posed as teen in US faces sex assault charge,58,"['https://t.co/Lf5y68uO9w', 'https://t.co/HW25PBsyaX']",[],[],[]
2364,1,putin ukrainian president poroshenko meet french german leaders paris october jnhltu,"and Ukrainian President Poroshenko will meet with French, German leaders in  in October",87,['http://t.co/K4JnhLTu1Z'],"['#Putin', '#Paris']",[],[]
2365,1,ukrainian national guard unit trains fight death sounds familiar jxieflb gq,A  National Guard unit trains to 'Fight to the death'. Sounds familiar.,71,['http://t.co/jxiefLb9gq'],['#Ukrainian'],[],[]
2366,1,ex ukrainian lawmaker asks moscow court recognize kiev regime change coup état ivqhi,Ex-Ukrainian lawmaker asks Moscow court to recognize Kiev regime change as coup d tat,85,['https://t.co/IvqHi37V1t'],[],[],[]
2367,1,ukrainian soldier posts selfie severed hand claiming separatist western backed ukrainian forces borisjohnson jbnaijbdmr,A Ukrainian soldier posts a selfie with a severed hand claiming it's from a 'separatist'. Western-backed Ukrainian forces. @BorisJohnson,136,['https://t.co/JBNaIJBdmr'],[],[],['@BorisJohnson']
2368,1,member leftist party faces years jail sentence dishonoring ukrainian anthem qeai bqlt,"The member of leftist party faces up to three years jail sentence for ""dishonoring"" Ukrainian anthem.",101,['https://t.co/2qEai1bQlT'],[],[],[]
2369,1,ukrainian nazi accused stolen art handling mocks westfries museum director plea official facebook page bpn hnng,"Ukrainian Nazi, accused of stolen art handling, mocks Westfries Museum director's plea on his official Facebook page",116,['https://t.co/BpN664HnnG'],[],[],[]
2370,1,ukrainian police detain migrants way europe fqlwld keu hlr hk,Ukrainian police detain  on their way to Europe,47,"['https://t.co/m5FqLWLD4Q', 'https://t.co/keU4hlr9HK']",['#migrants'],[],[]
2371,1,senator john mccain pranked fake ukrainian prime minister talks sanctions weapons putin trump plltttj fc,"Senator John McCain was pranked by a fake Ukrainian Prime Minister and talks sanctions, weapons, Putin &amp; Trump.",115,['https://t.co/plLtttj7FC'],[],[],[]
2372,1,ukrainian police detain migrants way europe fqlwld keu hlr hk,Ukrainian police detain  on their way to Europe,47,"['https://t.co/m5FqLWLD4Q', 'https://t.co/keU4hlr9HK']",['#migrants'],[],[]
2373,1,ross nancy pelosi son ukrainian television aarup ros koy cz,Why is Nancy Pelosi s Son on Ukrainian Television???,52,"['https://t.co/aaRUp7f0Z7', 'https://t.co/KoY1J2cZ9O']","['#ross', '#ros']",[],[]
2374,1,april soviet general hero soviet union nikolai vatutin immortalized operations kiev ukrainian ssr mkkbqkud,"April 15, 1944: Soviet General and the Hero of the Soviet Union, Nikolai Vatutin immortalized during the operations in Kiev, Ukrainian SSR.",139,['https://t.co/i9MkKBqkuD'],[],[],[]
2375,1,jews prey helpless ukrainian girls organs media coverage persian media gt gt gt fakenews freepalestine xutachkf,Jews Prey On Helpless Ukrainian Girls For Their Organs ((( US MEDIA = NO COVERAGE ))) Persian Media &gt;&gt;&gt; Not,116,['https://t.co/C8XutaChKF'],"['#FakeNews', '#FreePalestine']",['☟'],[]
2376,1,eyewitness reports ukrainian soldier shoots live rounds border killing civilian injured mayorsky omnszbilhz,"Eyewitness reports Ukrainian soldier shoots live rounds by border, killing one civilian, another injured",104,['https://t.co/omNsZbilhZ'],['#Mayorsky'],[],[]
2377,1,osce donbass rebel shelling ukrainian cover dba isc,"The  in  - when they can say it's 'rebel' shelling, they do that. When it's Ukrainian? They cover up.",101,['https://t.co/9dBa0Isc0u'],"['#OSCE', '#Donbass']",[],[]
2378,1,ukrainian hacker linked cyber security expert pleads guilty tech,Ukrainian hacker linked to U.S. cyber security expert pleads guilty,67,[],['#tech'],[],[]
2379,1,exclusive hackers wider access ukrainian industrial facilities tech,Exclusive: Hackers may have wider access to Ukrainian industrial facilities,75,[],['#tech'],[],[]
2380,1,samsung enlists ukrainians beat hungary labor crunch tech,Samsung enlists Ukrainians to beat Hungary labor crunch,55,[],['#tech'],[],[]
2381,1,years ukrainians remember victims chernobyl disaster environment,"30 years on, Ukrainians remember victims of Chernobyl disaster",62,[],['#environment'],[],[]
2382,1,years ukrainians remember victims chernobyl disaster environment,"30 years on, Ukrainians remember victims of Chernobyl disaster",62,[],['#environment'],[],[]
2383,1,kremlin hand anti ukrainian slogans nationalist poles march polish ambassador vwbknjsgci,Kremlin hand behind anti-Ukrainian slogans at nationalist Poles march Polish ambassador,87,['https://t.co/VwbkNjSGci'],[],[],[]
2384,1,ukrainian american family celebrates death stalin ylimvvzz,"A Ukrainian-American family celebrates the death of Stalin, 1953",64,['https://t.co/x9yLiMVVZz'],[],[],[]
2385,1,shocking video donetsk ukrainian forces tochka rocket city evening wreckage bloodshed dggnpcrjav,"A shocking video from  as Ukrainian forces fire a Tochka-U rocket into city this evening, wreckage,bloodshed",108,['https://t.co/dGgNpCrjaV'],['#Donetsk'],[],[]
2386,1,exclusive hackers wider access ukrainian industrial facilities world news,Exclusive: Hackers may have wider access to Ukrainian industrial facilities,75,[],"['#world', '#news']",[],[]
2387,1,exclusive hackers wider access ukrainian industrial facilities world news,Exclusive: Hackers may have wider access to Ukrainian industrial facilities,75,[],"['#world', '#news']",[],[]
2388,1,russia raids ukrainian library moscow arrests head world news,"Russia raids Ukrainian library in Moscow, arrests head",54,[],"['#world', '#news']",[],[]
2389,1,employees raided ukrainian library moscow framed world news,Employees of raided Ukrainian library in Moscow say they were framed,68,[],"['#world', '#news']",[],[]
2390,1,ukrainians shocked politicians declare vast wealth world news,Ukrainians shocked as politicians declare vast wealth,53,[],"['#world', '#news']",[],[]
2391,1,ukrainians shocked politicians declare vast wealth world news,Ukrainians shocked as politicians declare vast wealth,53,[],"['#world', '#news']",[],[]
2392,1,ukrainian civilian helicopter crashes slovakia people dead world news,"Ukrainian civilian helicopter crashes in Slovakia, six people dead",66,[],"['#world', '#news']",[],[]
2393,1,ukrainian mogul firtash predicts kiev government fall year world news,Ukrainian mogul Firtash predicts Kiev government will fall next year,68,[],"['#world', '#news']",[],[]
2394,1,ukrainian president suggests pm resign statement world news,Ukrainian president suggests PM should resign: statement,56,[],"['#world', '#news']",[],[]
2395,1,western backed ukrainian government survives confidence vote world news,Western-backed Ukrainian government survives no confidence vote,63,[],"['#world', '#news']",[],[]
2396,1,exclusive ally ukrainian president accused meddling prosecution world news,Exclusive: Ally of Ukrainian president accused of meddling in prosecution,73,[],"['#world', '#news']",[],[]
2397,1,eu tells russia free hunger striking ukrainian pilot savchenko world news,EU tells Russia to free hunger-striking Ukrainian pilot Savchenko,65,[],"['#world', '#news']",[],[]
2398,1,topnews daughters celebrated ukrainian pianist dead texas home,Daughters of celebrated Ukrainian pianist found dead in Texas home,66,[],['#TopNews'],[],[]
2399,1,russian prosecutor demands years jail female ukrainian pilot world news,Russian prosecutor demands 23 years in jail for female Ukrainian pilot,70,[],"['#world', '#news']",[],[]
2400,1,russian prosecutor demands years jail female ukrainian pilot world news,Russian prosecutor demands 23 years in jail for female Ukrainian pilot,70,[],"['#world', '#news']",[],[]
2401,1,russian court says ukrainian pilot savchenko killed reporters world news,Russian court says Ukrainian pilot Savchenko killed reporters,61,[],"['#world', '#news']",[],[]
2402,1,russian judge says ukrainian pilot savchenko killed reporters world news,Russian judge says Ukrainian pilot Savchenko killed reporters,61,[],"['#world', '#news']",[],[]
2403,1,russian court ukrainian pilot savchenko guilty killing reporters world news,Russian court: Ukrainian pilot Savchenko guilty of killing reporters,68,[],"['#world', '#news']",[],[]
2404,1,russian court finds ukrainian pilot savchenko guilty world news,Russian court finds Ukrainian pilot Savchenko guilty,52,[],"['#world', '#news']",[],[]
2405,1,russian court finds ukrainian pilot savchenko guilty world news,Russian court finds Ukrainian pilot Savchenko guilty,52,[],"['#world', '#news']",[],[]
2406,1,russian court sentences ukrainian pilot years jail world news,Russian court sentences Ukrainian pilot to 22 years in jail,59,[],"['#world', '#news']",[],[]
2407,1,russia subjecting ukrainian pilot trial lawyer says world news,"Russia subjecting Ukrainian pilot to show trial, lawyer says",60,[],"['#world', '#news']",[],[]
2408,1,female ukrainian pilot declares hunger strike protest russian trial delay world news,Female Ukrainian pilot declares hunger strike in protest at Russian trial delay,79,[],"['#world', '#news']",[],[]
2409,1,ukrainian foreign minister says breakthrough paris talks world news,Ukrainian foreign minister says no breakthrough in Paris talks,62,[],"['#world', '#news']",[],[]
2410,1,ukrainian pilot tell russian court free watch starve death world news,Ukrainian pilot to tell Russian court: Free me or watch me starve to death,74,[],"['#world', '#news']",[],[]
2411,1,hunger striking ukrainian pilot die russia sentences lawyer world news,Hunger-striking Ukrainian pilot could die before Russia sentences her: lawyer,77,[],"['#world', '#news']",[],[]
2412,1,ukrainian pm yatseniuk resigns paving way new government world news,"Ukrainian PM Yatseniuk resigns, paving way for new government",61,[],"['#world', '#news']",[],[]
2413,1,eu proposes lift visas ukrainians hopes change soon world news,"EU proposes to lift visas for Ukrainians, hopes for change 'soon'",65,[],"['#world', '#news']",[],[]
2414,1,russia putin pardons ukrainian pilot hands kiev world news,"Russia's Putin pardons Ukrainian pilot, hands her over to Kiev",62,[],"['#world', '#news']",[],[]
2415,1,russia putin pardons ukrainian pilot sends home prisoner swap world news,"Russia's Putin pardons Ukrainian pilot, sends her home in prisoner swap",71,[],"['#world', '#news']",[],[]
2416,1,pardoned russians way prisoner swap jailed ukrainian savchenko world news,Pardoned Russians on way to prisoner swap for jailed Ukrainian Savchenko,72,[],"['#world', '#news']",[],[]
2417,1,political sharks ukrainian pilot savchenko small piranha world news,"Among political sharks, Ukrainian pilot Savchenko to be a 'small piranha'",73,[],"['#world', '#news']",[],[]
2418,1,britain step training ukrainian armed forces world news,Britain to step up training of Ukrainian armed forces,53,[],"['#world', '#news']",[],[]
2419,1,life bomb shelter ukrainian coking plant trapped fronts world news,Life in the bomb shelter: Ukrainian coking plant trapped between the fronts,75,[],"['#world', '#news']",[],[]
2420,1,considers training ukrainian army troops general world news,U.S. considers training Ukrainian army troops: general,54,[],"['#world', '#news']",[],[]
2421,1,seven ukrainian soldiers killed eastern regions amid surge violence world news,Seven Ukrainian soldiers killed in eastern regions amid surge in violence,73,[],"['#world', '#news']",[],[]
2422,1,troops train regular ukrainian military troops state department world news,U.S. troops to train regular Ukrainian military troops: State Department,72,[],"['#world', '#news']",[],[]
2423,1,troops train regular ukrainian military troops state department world news,U.S. troops to train regular Ukrainian military troops: State Department,72,[],"['#world', '#news']",[],[]
2424,1,ukrainian military pilot faces unfair trial russia lawyers world news,Ukrainian military pilot faces unfair trial in Russia: lawyers,62,[],"['#world', '#news']",[],[]
